Customer_ID,Customer_Name,Email_ID,Gender,Customer_Age,Geography_ID
C100428,Aditya Nair,aditya.nair428@example.com,Other,19,G015
C100429,Ananya Nair,ananya.nair429@example.com,Male,68,G018
C100430,Neha Iyer,neha.iyer430@example.com,Male,42,G017
C100431,Riya Sharma,riya.sharma431@example.com,Male,48,G005
C100432,Rahul Iyer,rahul.iyer432@example.com,Male,35,G008
C100433,Karan Reddy,karan.reddy433@example.com,Male,31,G007
C100434,Neha Reddy,neha.reddy434@example.com,Male,55,G010
C100435,Kavya Verma,kavya.verma435@example.com,Other,56,G006
C100436,Kavya Iyer,kavya.iyer436@example.com,Male,57,G011
C100437,Riya Sharma,riya.sharma437@example.com,Male,20,G002
C100438,Neha Reddy,neha.reddy438@example.com,Other,28,G014
C100439,Kavya Sharma,kavya.sharma439@example.com,Female,55,G018
C100440,Rahul Reddy,rahul.reddy440@example.com,Female,30,G013
C100441,Rahul Singh,rahul.singh441@example.com,Male,59,G002
C100442,Aditya Singh,aditya.singh442@example.com,Female,45,G015
C100443,Arjun Nair,arjun.nair443@example.com,Other,24,G011
C100444,Riya Nair,riya.nair444@example.com,Other,70,G012
C100445,Rohit Iyer,rohit.iyer445@example.com,Female,47,G018
C100446,Vivaan Nair,vivaan.nair446@example.com,Male,44,G004
C100447,Rahul Singh,rahul.singh447@example.com,Male,24,G004
C100448,Aarav Reddy,aarav.reddy448@example.com,Female,70,G014
C100449,Arjun Iyer,arjun.iyer449@example.com,Female,51,G011
C100450,Arjun Iyer,arjun.iyer450@example.com,Female,47,G015
C100451,Ananya Reddy,ananya.reddy451@example.com,Female,16,G003
C100452,Rohit Singh,rohit.singh452@example.com,Male,28,G012
C100453,Aarav Sharma,aarav.sharma453@example.com,Female,46,G016
C100454,Rahul Sharma,rahul.sharma454@example.com,Male,42,G005
C100455,Rahul Nair,rahul.nair455@example.com,Female,38,G002
C100456,Rohit Sharma,rohit.sharma456@example.com,Other,50,G007
C100457,Karan Reddy,karan.reddy457@example.com,Male,39,G017
C100458,Ananya Reddy,ananya.reddy458@example.com,Other,58,G004
C100459,Aditya Verma,aditya.verma459@example.com,Female,38,G011
C100460,Priya Nair,priya.nair460@example.com,Male,27,G017
C100461,Rohit Sharma,rohit.sharma461@example.com,Male,17,G005
C100462,Sneha Nair,sneha.nair462@example.com,Female,48,G015
C100463,Aditya Iyer,aditya.iyer463@example.com,Female,54,G011
C100464,Aditya Gupta,aditya.gupta464@example.com,Other,62,G010
C100465,Kavya Nair,kavya.nair465@example.com,Other,68,G017
C100466,Priya Singh,priya.singh466@example.com,Other,51,G010
C100467,Ananya Sharma,ananya.sharma467@example.com,Female,36,G004
C100468,Rohit Reddy,rohit.reddy468@example.com,Other,70,G001
C100469,Kavya Singh,kavya.singh469@example.com,Female,56,G008
C100470,Sneha Sharma,sneha.sharma470@example.com,Other,45,G006
C100471,Priya Gupta,priya.gupta471@example.com,Male,67,G008
C100472,Aarav Verma,aarav.verma472@example.com,Male,16,G015
C100473,Karan Gupta,karan.gupta473@example.com,Male,41,G007
C100474,Rohit Singh,rohit.singh474@example.com,Other,61,G002
C100475,Sneha Iyer,sneha.iyer475@example.com,Other,28,G018
C100476,Karan Singh,karan.singh476@example.com,Other,39,G011
C100477,Aditya Singh,aditya.singh477@example.com,Other,36,G018
C100478,Karan Reddy,karan.reddy478@example.com,Other,45,G007
C100479,Arjun Reddy,arjun.reddy479@example.com,Other,34,G008
C100480,Rahul Reddy,rahul.reddy480@example.com,Other,28,G016
C100481,Karan Singh,karan.singh481@example.com,Female,50,G009
C100482,Rahul Verma,rahul.verma482@example.com,Other,58,G018
C100483,Rohit Gupta,rohit.gupta483@example.com,Female,64,G005
C100484,Rahul Sharma,rahul.sharma484@example.com,Female,60,G003
C100485,Karan Singh,karan.singh485@example.com,Other,31,G016
C100486,Arjun Patel,arjun.patel486@example.com,Other,32,G018
C100487,Sneha Reddy,sneha.reddy487@example.com,Male,21,G008
C100488,Arjun Sharma,arjun.sharma488@example.com,Other,48,G008
C100489,Neha Patel,neha.patel489@example.com,Male,21,G014
C100490,Karan Singh,karan.singh490@example.com,Male,58,G005
C100491,Aarav Iyer,aarav.iyer491@example.com,Female,56,G016
C100492,Ananya Patel,ananya.patel492@example.com,Female,35,G010
C100493,Neha Sharma,neha.sharma493@example.com,Male,56,G008
C100494,Priya Sharma,priya.sharma494@example.com,Male,41,G006
C100495,Aarav Gupta,aarav.gupta495@example.com,Female,26,G010
C100496,Aarav Sharma,aarav.sharma496@example.com,Female,51,G004
C100497,Karan Reddy,karan.reddy497@example.com,Female,56,G018
C100498,Priya Singh,priya.singh498@example.com,Male,69,G017
C100499,Ananya Reddy,ananya.reddy499@example.com,Male,66,G004
C100500,Karan Iyer,karan.iyer500@example.com,Other,44,G009
C100501,Sneha Iyer,sneha.iyer501@example.com,Male,62,G011
C100502,Pooja Reddy,pooja.reddy502@example.com,Other,58,G007
C100503,Aditya Gupta,aditya.gupta503@example.com,Female,47,G011
C100504,Vivaan Gupta,vivaan.gupta504@example.com,Other,21,G006
C100505,Aditya Singh,aditya.singh505@example.com,Female,30,G001
C100506,Rahul Gupta,rahul.gupta506@example.com,Male,43,G009
C100507,Karan Reddy,karan.reddy507@example.com,Other,61,G001
C100508,Rahul Nair,rahul.nair508@example.com,Other,30,G002
C100509,Neha Verma,neha.verma509@example.com,Female,34,G006
C100510,Rohit Reddy,rohit.reddy510@example.com,Other,22,G010
C100511,Karan Patel,karan.patel511@example.com,Male,23,G016
C100512,Aditya Singh,aditya.singh512@example.com,Other,53,G012
C100513,Rohit Singh,rohit.singh513@example.com,Other,66,G007
C100514,Pooja Patel,pooja.patel514@example.com,Other,63,G003
C100515,Priya Singh,priya.singh515@example.com,Other,60,G012
C100516,Vivaan Verma,vivaan.verma516@example.com,Male,68,G018
C100517,Priya Patel,priya.patel517@example.com,Other,49,G005
C100518,Aditya Nair,aditya.nair518@example.com,Other,43,G004
C100519,Neha Patel,neha.patel519@example.com,Other,52,G016
C100520,Vivaan Singh,vivaan.singh520@example.com,Male,44,G005
C100521,Priya Gupta,priya.gupta521@example.com,Female,51,G002
C100522,Priya Singh,priya.singh522@example.com,Other,66,G010
C100523,Sneha Sharma,sneha.sharma523@example.com,Female,31,G001
C100524,Sneha Patel,sneha.patel524@example.com,Other,19,G002
C100525,Rohit Nair,rohit.nair525@example.com,Other,19,G018
C100526,Aarav Verma,aarav.verma526@example.com,Female,17,G010
C100527,Rohit Iyer,rohit.iyer527@example.com,Male,64,G014
C100528,Karan Gupta,karan.gupta528@example.com,Female,70,G013
C100529,Rohit Verma,rohit.verma529@example.com,Other,57,G018
C100530,Aditya Nair,aditya.nair530@example.com,Male,26,G018
C100531,Rohit Iyer,rohit.iyer531@example.com,Other,29,G001
C100532,Pooja Sharma,pooja.sharma532@example.com,Female,44,G018
C100533,Rohit Gupta,rohit.gupta533@example.com,Male,30,G015
C100534,Karan Iyer,karan.iyer534@example.com,Female,27,G004
C100535,Aarav Gupta,aarav.gupta535@example.com,Other,64,G001
C100536,Arjun Patel,arjun.patel536@example.com,Male,21,G002
C100537,Ananya Sharma,ananya.sharma537@example.com,Male,62,G002
C100538,Rohit Singh,rohit.singh538@example.com,Male,49,G007
C100539,Pooja Sharma,pooja.sharma539@example.com,Male,47,G010
C100540,Arjun Nair,arjun.nair540@example.com,Other,53,G011
C100541,Arjun Reddy,arjun.reddy541@example.com,Male,57,G017
C100542,Arjun Gupta,arjun.gupta542@example.com,Female,32,G002
C100543,Priya Iyer,priya.iyer543@example.com,Other,58,G014
C100544,Priya Singh,priya.singh544@example.com,Male,37,G013
C100545,Pooja Nair,pooja.nair545@example.com,Other,41,G014
C100546,Aditya Reddy,aditya.reddy546@example.com,Female,26,G018
C100547,Ananya Patel,ananya.patel547@example.com,Male,34,G005
C100548,Pooja Singh,pooja.singh548@example.com,Male,50,G014
C100549,Rohit Iyer,rohit.iyer549@example.com,Female,30,G009
C100550,Arjun Nair,arjun.nair550@example.com,Other,20,G015
C100551,Riya Nair,riya.nair551@example.com,Male,49,G007
C100552,Aarav Reddy,aarav.reddy552@example.com,Female,58,G002
C100553,Riya Verma,riya.verma553@example.com,Male,66,G018
C100554,Arjun Singh,arjun.singh554@example.com,Male,70,G011
C100555,Rahul Sharma,rahul.sharma555@example.com,Male,27,G004
C100556,Sneha Singh,sneha.singh556@example.com,Male,59,G007
C100557,Rohit Patel,rohit.patel557@example.com,Other,35,G010
C100558,Rohit Singh,rohit.singh558@example.com,Other,56,G012
C100559,Rahul Reddy,rahul.reddy559@example.com,Female,47,G016
C100560,Ananya Verma,ananya.verma560@example.com,Other,45,G011
C100561,Arjun Nair,arjun.nair561@example.com,Female,41,G002
C100562,Kavya Patel,kavya.patel562@example.com,Other,24,G001
C100563,Rahul Gupta,rahul.gupta563@example.com,Female,24,G007
C100564,Karan Patel,karan.patel564@example.com,Female,51,G008
C100565,Ananya Nair,ananya.nair565@example.com,Female,63,G016
C100566,Sneha Singh,sneha.singh566@example.com,Female,25,G012
C100567,Aditya Iyer,aditya.iyer567@example.com,Other,49,G016
C100568,Aditya Sharma,aditya.sharma568@example.com,Other,17,G003
C100569,Riya Sharma,riya.sharma569@example.com,Male,41,G005
C100570,Riya Patel,riya.patel570@example.com,Male,60,G005
C100571,Aarav Patel,aarav.patel571@example.com,Other,44,G012
C100572,Aarav Singh,aarav.singh572@example.com,Other,46,G001
C100573,Aarav Gupta,aarav.gupta573@example.com,Male,16,G017
C100574,Sneha Reddy,sneha.reddy574@example.com,Other,33,G001
C100575,Priya Gupta,priya.gupta575@example.com,Male,21,G004
C100576,Priya Iyer,priya.iyer576@example.com,Male,27,G017
C100577,Rahul Nair,rahul.nair577@example.com,Female,65,G013
C100578,Vivaan Nair,vivaan.nair578@example.com,Female,44,G008
C100579,Sneha Patel,sneha.patel579@example.com,Female,58,G003
C100580,Neha Sharma,neha.sharma580@example.com,Male,40,G013
C100581,Rohit Singh,rohit.singh581@example.com,Male,55,G001
C100582,Sneha Iyer,sneha.iyer582@example.com,Male,46,G014
C100583,Neha Nair,neha.nair583@example.com,Other,69,G004
C100584,Priya Sharma,priya.sharma584@example.com,Male,28,G016
C100585,Rahul Sharma,rahul.sharma585@example.com,Male,58,G009
C100586,Priya Sharma,priya.sharma586@example.com,Male,69,G011
C100587,Aarav Patel,aarav.patel587@example.com,Other,24,G013
C100588,Vivaan Reddy,vivaan.reddy588@example.com,Male,51,G008
C100589,Kavya Gupta,kavya.gupta589@example.com,Other,49,G011
C100590,Rohit Iyer,rohit.iyer590@example.com,Other,61,G003
C100591,Priya Nair,priya.nair591@example.com,Male,21,G014
C100592,Arjun Verma,arjun.verma592@example.com,Female,53,G013
C100593,Pooja Nair,pooja.nair593@example.com,Male,55,G009
C100594,Pooja Singh,pooja.singh594@example.com,Female,29,G012
C100595,Priya Gupta,priya.gupta595@example.com,Female,26,G013
C100596,Vivaan Reddy,vivaan.reddy596@example.com,Male,60,G003
C100597,Vivaan Reddy,vivaan.reddy597@example.com,Male,39,G005
C100598,Sneha Gupta,sneha.gupta598@example.com,Female,38,G004
C100599,Vivaan Sharma,vivaan.sharma599@example.com,Female,43,G012
C100600,Pooja Reddy,pooja.reddy600@example.com,Male,23,G003
C100601,Aditya Gupta,aditya.gupta601@example.com,Female,50,G018
C100602,Priya Gupta,priya.gupta602@example.com,Male,16,G003
C100603,Karan Verma,karan.verma603@example.com,Other,53,G011
C100604,Riya Gupta,riya.gupta604@example.com,Male,33,G014
C100605,Rohit Verma,rohit.verma605@example.com,Other,50,G008
C100606,Kavya Iyer,kavya.iyer606@example.com,Other,39,G006
C100607,Aditya Reddy,aditya.reddy607@example.com,Female,32,G016
C100608,Aditya Verma,aditya.verma608@example.com,Male,42,G009
C100609,Rohit Reddy,rohit.reddy609@example.com,Female,65,G003
C100610,Karan Reddy,karan.reddy610@example.com,Male,61,G016
C100611,Kavya Patel,kavya.patel611@example.com,Female,21,G005
C100612,Rahul Sharma,rahul.sharma612@example.com,Female,36,G013
C100613,Pooja Nair,pooja.nair613@example.com,Female,36,G014
C100614,Riya Iyer,riya.iyer614@example.com,Female,35,G007
C100615,Ananya Nair,ananya.nair615@example.com,Male,40,G011
C100616,Rahul Singh,rahul.singh616@example.com,Other,65,G008
C100617,Karan Gupta,karan.gupta617@example.com,Female,67,G013
C100618,Karan Verma,karan.verma618@example.com,Other,27,G018
C100619,Aditya Sharma,aditya.sharma619@example.com,Other,44,G007
C100620,Ananya Reddy,ananya.reddy620@example.com,Other,19,G014
C100621,Neha Singh,neha.singh621@example.com,Male,55,G010
C100622,Arjun Reddy,arjun.reddy622@example.com,Other,24,G014
C100623,Pooja Gupta,pooja.gupta623@example.com,Male,43,G016
C100624,Kavya Gupta,kavya.gupta624@example.com,Other,47,G014
C100625,Priya Sharma,priya.sharma625@example.com,Female,59,G018
C100626,Kavya Verma,kavya.verma626@example.com,Male,64,G008
C100627,Neha Nair,neha.nair627@example.com,Male,56,G002
C100628,Kavya Gupta,kavya.gupta628@example.com,Female,65,G014
C100629,Vivaan Sharma,vivaan.sharma629@example.com,Male,31,G008
C100630,Priya Patel,priya.patel630@example.com,Female,38,G013
C100631,Ananya Iyer,ananya.iyer631@example.com,Female,16,G016
C100632,Vivaan Reddy,vivaan.reddy632@example.com,Female,20,G004
C100633,Riya Iyer,riya.iyer633@example.com,Female,34,G011
C100634,Ananya Patel,ananya.patel634@example.com,Other,45,G012
C100635,Ananya Verma,ananya.verma635@example.com,Female,61,G015
C100636,Karan Verma,karan.verma636@example.com,Female,17,G004
C100637,Aarav Nair,aarav.nair637@example.com,Other,21,G006
C100638,Sneha Patel,sneha.patel638@example.com,Other,26,G018
C100639,Aditya Nair,aditya.nair639@example.com,Other,42,G015
C100640,Arjun Gupta,arjun.gupta640@example.com,Other,26,G006
C100641,Neha Gupta,neha.gupta641@example.com,Female,16,G007
C100642,Ananya Gupta,ananya.gupta642@example.com,Female,15,G007
C100643,Arjun Reddy,arjun.reddy643@example.com,Other,66,G003
C100644,Kavya Verma,kavya.verma644@example.com,Other,26,G012
C100645,Karan Patel,karan.patel645@example.com,Female,22,G009
C100646,Neha Singh,neha.singh646@example.com,Other,55,G011
C100647,Kavya Gupta,kavya.gupta647@example.com,Other,40,G004
C100648,Karan Nair,karan.nair648@example.com,Female,54,G006
C100649,Riya Reddy,riya.reddy649@example.com,Other,52,G003
C100650,Neha Iyer,neha.iyer650@example.com,Female,22,G008
C100651,Rahul Verma,rahul.verma651@example.com,Male,38,G005
C100652,Priya Gupta,priya.gupta652@example.com,Female,53,G005
C100653,Kavya Gupta,kavya.gupta653@example.com,Female,26,G016
C100654,Neha Iyer,neha.iyer654@example.com,Other,25,G016
C100655,Rahul Iyer,rahul.iyer655@example.com,Male,35,G015
C100656,Kavya Sharma,kavya.sharma656@example.com,Female,15,G016
C100657,Aditya Patel,aditya.patel657@example.com,Female,50,G017
C100658,Neha Singh,neha.singh658@example.com,Female,58,G016
C100659,Rohit Singh,rohit.singh659@example.com,Female,25,G003
C100660,Kavya Sharma,kavya.sharma660@example.com,Male,33,G002
C100661,Rahul Patel,rahul.patel661@example.com,Other,33,G006
C100662,Pooja Singh,pooja.singh662@example.com,Other,62,G016
C100663,Priya Verma,priya.verma663@example.com,Other,22,G009
C100664,Pooja Nair,pooja.nair664@example.com,Other,67,G002
C100665,Pooja Singh,pooja.singh665@example.com,Other,28,G014
C100666,Vivaan Patel,vivaan.patel666@example.com,Female,70,G002
C100667,Ananya Reddy,ananya.reddy667@example.com,Female,70,G003
C100668,Ananya Verma,ananya.verma668@example.com,Male,28,G012
C100669,Riya Gupta,riya.gupta669@example.com,Male,54,G005
C100670,Pooja Patel,pooja.patel670@example.com,Male,66,G002
C100671,Kavya Nair,kavya.nair671@example.com,Other,32,G018
C100672,Aditya Nair,aditya.nair672@example.com,Other,33,G010
C100673,Kavya Reddy,kavya.reddy673@example.com,Other,58,G004
C100674,Aditya Gupta,aditya.gupta674@example.com,Male,32,G005
C100675,Sneha Iyer,sneha.iyer675@example.com,Male,24,G011
C100676,Riya Patel,riya.patel676@example.com,Other,40,G016
C100677,Aditya Reddy,aditya.reddy677@example.com,Other,41,G013
C100678,Ananya Verma,ananya.verma678@example.com,Other,65,G003
C100679,Rohit Reddy,rohit.reddy679@example.com,Other,38,G015
C100680,Ananya Nair,ananya.nair680@example.com,Other,15,G003
C100681,Sneha Singh,sneha.singh681@example.com,Other,57,G012
C100682,Riya Verma,riya.verma682@example.com,Other,40,G007
C100683,Rohit Patel,rohit.patel683@example.com,Female,32,G011
C100684,Riya Reddy,riya.reddy684@example.com,Female,50,G005
C100685,Kavya Singh,kavya.singh685@example.com,Female,58,G002
C100686,Aarav Verma,aarav.verma686@example.com,Other,65,G015
C100687,Aarav Verma,aarav.verma687@example.com,Male,43,G015
C100688,Aarav Gupta,aarav.gupta688@example.com,Male,59,G005
C100689,Neha Reddy,neha.reddy689@example.com,Male,70,G009
C100690,Vivaan Nair,vivaan.nair690@example.com,Female,20,G012
C100691,Neha Iyer,neha.iyer691@example.com,Male,40,G010
C100692,Sneha Patel,sneha.patel692@example.com,Female,56,G003
C100693,Sneha Verma,sneha.verma693@example.com,Male,28,G016
C100694,Vivaan Iyer,vivaan.iyer694@example.com,Other,29,G017
C100695,Neha Singh,neha.singh695@example.com,Male,15,G011
C100696,Riya Verma,riya.verma696@example.com,Female,59,G005
C100697,Ananya Verma,ananya.verma697@example.com,Male,39,G003
C100698,Sneha Verma,sneha.verma698@example.com,Male,35,G012
C100699,Rahul Iyer,rahul.iyer699@example.com,Female,64,G005
C100700,Neha Iyer,neha.iyer700@example.com,Male,48,G001
C100701,Kavya Iyer,kavya.iyer701@example.com,Female,37,G007
C100702,Neha Iyer,neha.iyer702@example.com,Female,54,G015
C100703,Riya Patel,riya.patel703@example.com,Male,21,G005
C100704,Pooja Verma,pooja.verma704@example.com,Other,61,G013
C100705,Karan Gupta,karan.gupta705@example.com,Female,65,G005
C100706,Arjun Reddy,arjun.reddy706@example.com,Other,20,G008
C100707,Priya Reddy,priya.reddy707@example.com,Other,16,G010
C100708,Arjun Patel,arjun.patel708@example.com,Other,40,G010
C100709,Neha Sharma,neha.sharma709@example.com,Male,46,G013
C100710,Vivaan Patel,vivaan.patel710@example.com,Female,55,G003
C100711,Priya Sharma,priya.sharma711@example.com,Female,35,G005
C100712,Rohit Gupta,rohit.gupta712@example.com,Female,49,G006
C100713,Pooja Singh,pooja.singh713@example.com,Male,16,G003
C100714,Aarav Reddy,aarav.reddy714@example.com,Male,17,G002
C100715,Pooja Gupta,pooja.gupta715@example.com,Other,33,G017
C100716,Pooja Gupta,pooja.gupta716@example.com,Female,59,G013
C100717,Vivaan Iyer,vivaan.iyer717@example.com,Female,20,G010
C100718,Vivaan Patel,vivaan.patel718@example.com,Male,49,G011
C100719,Rohit Verma,rohit.verma719@example.com,Female,59,G014
C100720,Sneha Patel,sneha.patel720@example.com,Male,30,G003
C100721,Rohit Verma,rohit.verma721@example.com,Female,54,G002
C100722,Rahul Iyer,rahul.iyer722@example.com,Male,15,G005
C100723,Sneha Sharma,sneha.sharma723@example.com,Male,46,G012
C100724,Priya Reddy,priya.reddy724@example.com,Male,38,G005
C100725,Sneha Reddy,sneha.reddy725@example.com,Other,22,G001
C100726,Karan Gupta,karan.gupta726@example.com,Female,48,G003
C100727,Rahul Verma,rahul.verma727@example.com,Female,44,G017
C100728,Karan Sharma,karan.sharma728@example.com,Female,69,G006
